Group,Sub_Contructor,TP_value,TP_No,Step,Major_Priority,Sub_system,Test_media,Test_pressure,Inch_meter,Inch_dia,Support_Remain,Weld_Remain,Total_Support,SP_Welded,Total_DIA,WELD_DONE,Welding %,Package_Generation,Execution_Work,NDT,HS,LC,CL,H/V/P,DD,FC,RE,FD,Remark,RT_REMAIN(Joint),PT_REMAIN(Joint),PWHT_REMAIN(Joint),UT_REMAIN(Joint),PMI_REMAIN(Joint),REPAIR,Cutout,RTRP
05-Reinstatment,STP,0925,4000-02-HPS-11-925,09-Reinstatment,FINAL_AG,4000-02,WATER,128.7,0,827.75,0,0,30,30,795.75,795.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0926,4000-02-HPS-12-926,09-Reinstatment,FINAL_AG,4000-02,WATER,128.7,0,318.25,0,0,20,20,301.5,301.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,3,,,,,0,0,3
05-Reinstatment,STP,0939,3000-02-SG-13-939,09-Reinstatment,FINAL_AG,3000-02,DEM WATER,167.6,0,373.5,0,0,,,337.5,337.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0940,3000-02-SG-14-940,09-Reinstatment,FINAL_AG,3000-02,DEM WATER,167.6,0,373.5,0,0,,,337.5,337.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0941,3000-02-SG-15-941,09-Reinstatment,FINAL_AG,3000-02,DEM WATER,167.6,0,391.5,0,0,,,355.5,355.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0944,4000-06-DMW-27-944,09-Reinstatment,FINAL_AG,4000-06,DEM WATER,16.5,0,32,0,0,1,1,32,32,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0946,7000-01-FLG-21-946,09-Reinstatment,FINAL_AG,7000-01,AIR,5.5,,923.25,0,0,39,39,900,900,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0947,7000-01-FLG-22-947,09-Reinstatment,FINAL_AG,7000-01,AIR,5.5,,279.5,0,0,11,11,270,270,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0957,4000-07-PA-06-957,09-Reinstatment,FINAL_AG,4000-07,WATER,21,,82.5,0,0,,,78,78,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0958,4000-01-N-08-958,09-Reinstatment,B,4000-01,WATER,15.8,,101.5,0,0,,,97,97,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0959,4000-11-IA-07-959,09-Reinstatment,B,4000-11,WATER,15.75,,139.5,0,0,,,139.5,139.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0964,4000-07-PA-08-964,09-Reinstatment,FINAL_AG,4000-07,WATER,21,,15,0,0,,,13.5,13.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0971,4000-02-LPS-11-971,09-Reinstatment,FINAL_AG,4000-02,WATER,16.7,,114.75,0,0,7,7,79.75,79.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0973,4000-02-LPS-13-973,09-Reinstatment,FINAL_AG,4000-02,WATER,91.6,,155.5,0,0,,,155.5,155.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0974,4000-02-LPS-14-974,09-Reinstatment,FINAL_AG,4000-02,WATER,91.6,,155.5,0,0,1,1,155.5,155.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0975,4000-02-LPS-22-975,09-Reinstatment,B,4000-02,WATER,6.2,,48.75,0,0,3,3,48,48,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0976,3000-03-LPS-04-976,09-Reinstatment,B,3000-03,WATER,3,,30,0,0,5,5,30,30,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0980,4000-01-N-11-980,09-Reinstatment,B,4000-01,WATER,15.8,,35.25,0,0,,,33.75,33.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0984,4000-02-LPS-17-984,09-Reinstatment,B,4000-02,WATER,16.7,,27.25,0,0,8,8,25,25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,0985,4000-02-LPS-18-985,09-Reinstatment,B,4000-02,WATER,64.5,,40,0,0,1,1,40,40,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP,1023,4000-08-CWR-67-1023,09-Reinstatment,A,4000-08,VISUAL,0,,171,0,0,,,171,171,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0176,4000-05-BD-02-176,09-Reinstatment,B,4000-05,WATER,16.5,0,311.25,0,0,4,4,309,309,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0212,2000-05-PRC-01-212,09-Reinstatment,FINAL_AG,2000-05,DEM WATER,112,0,1507,0,0,60,60,1507,1507,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0230,4000-06-DMW-03-230,09-Reinstatment,FINAL_AG,4000-06,DEM WATER,21,0,444.25,0,0,2,2,433.5,433.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0244,2000-05-RFG-04-244,09-Reinstatment,FINAL_AG,2000-05,DEM WATER,43.5,0,2465,0,0,12,12,2463.5,2463.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0386,4000-02-HPS-03-386,09-Reinstatment,FINAL_AG,4000-02,WATER,103.8,0,1031.25,0,0,34,34,1027.5,1027.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0476,4000-04-BFW-01-476,09-Reinstatment,FINAL_AG,4000-04,WATER,6.8,0,996.25,0,0,23,23,991.75,991.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0489,1000-01-PRG-02-489,09-Reinstatment,FINAL_AG,1000-01,WATER,136.1,0,409.5,0,0,3,3,409.5,409.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0594,4000-04-BFW-04-594,09-Reinstatment,FINAL_AG,4000-04,WATER,6.8,0,144,0,0,4,4,144,144,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0645,4000-01-N-03-645,09-Reinstatment,FINAL_UTL,4000-01,WATER,15.75,0,566.25,0,0,7,7,562.5,562.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0655,3000-03-PG-02-655,09-Reinstatment,FINAL_AG,3000-03,WATER,10.5,0,1659.25,0,0,28,28,1652.5,1652.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0747,4000-05-VA-03-747,09-Reinstatment,A,4000-05,VISUAL,0,0,106,0,0,,,106,106,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0933,3000-02-MPC-01-933,09-Reinstatment,FINAL_AG,3000-02,WATER,74.6,0,794.75,0,0,25,25,784.75,784.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0935,3000-01-TC-06-935,09-Reinstatment,B,3000-01,WATER,5.2,0,244,0,0,2,2,244,244,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP,0945,4000-01-N-07-945,09-Reinstatment,FINAL_AG,4000-01,WATER,15.8,0,452.5,0,0,5,5,431,431,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-HSP-MRD,0922,4000-09-WWO-08-922,09-Reinstatment,FINAL_AG,4000-09,WATER,5.25,0,161.75,0,0,2,2,161,161,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-MRD,0219,2000-05-RFG-03-219,09-Reinstatment,FINAL_AG,2000-05,DEM WATER,43.5,0,1101.25,0,0,6,6,1031,1031,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,2,,,
05-Reinstatment,STP-MRD-HSP,0036,4000-11-IA-01-036,09-Reinstatment,FINAL_UTL,4000-11,AIR,11.55,0,1050.5,0,0,1,1,1050.5,1050.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-MRD-HSP,0169,5000-01-PMC-11-169,09-Reinstatment,FINAL_AG,5000-01,DEM WATER,12,0,728.75,0,0,22,22,699.25,699.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-MRD-HSP,0177,4000-06-DMW-01-177,09-Reinstatment,FINAL_AG,4000-06,DEM WATER,16.5,0,1063,0,0,11,11,1049.25,1049.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,STP-MRD-HSP,0223,5000-01-PG-01-223,09-Reinstatment,FINAL_AG,5000-01,WATER,5.2,0,513.75,0,0,6,6,508.5,508.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
05-Reinstatment,TB,0223,56-FW-UG-223,09-Reinstatment,FINAL_UG,4000-14,WATER,25.5,0,143.5,0,0,,,176,176,1,✓,,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,,
06-Final_Document,MRD,0001,58-WWO-UG-KC-001,10-Final_Document,FINAL_UG,4000-08,-,NON PRESSURE,69.984,60,0,0,,,60,60,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0002,58-CWS-UG-KC-002,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,8.232,8,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0003,58-CWS-UG-KC-003,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,9.179,8,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0004,58-CWS-UG-KC-004,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,8.232,8,0,0,,,6,6,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0005,58-FW-UG-KC-005,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,41.265,110.5,0,0,,,110.5,110.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0006,58-FW-UG-KC-006,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,72.26,135.5,0,0,,,135.5,135.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0007,58-FW-UG-KC-007,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,32.308,110.5,0,0,,,110.5,110.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0008,58-FW-UG-KC-008,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,2204.24,548,0,0,,,520,520,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0009,58-FW-UG-KC-009,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,200.256,115.75,0,0,,,115,115,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0010,58-FW-UG-KC-010,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,317.624,155,0,0,,,154.25,154.25,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0011,58-WWO-UG-KC-011,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,174.444,56,0,0,,,56,56,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0012,58-WWO-UG-KC-012,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,373.752,172,0,0,,,172,172,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0013,58-WWO-UG-KC-013,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,1095.764,772,0,0,,,772,772,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0014,58-WWO-UG-KC-014,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,284.98,100,0,0,,,100,100,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0015,58-WWO-UG-KC-015,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,165.072,48,0,0,,,48,48,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0016,58-WWO-UG-KC-016,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,39.572,36,0,0,,,36,36,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0017,58-WWO-UG-KC-017,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,29.912,36,0,0,,,36,36,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0018,58-WWO-UG-KC-018,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,104.958,24,0,0,,,24,24,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0019,58-WWO-UG-KC-019,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,471.352,164,0,0,,,164,164,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0020,58-WWO-UG-KC-020,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,212.516,72,0,0,,,72,72,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0021,58-WWO-UG-KC-021,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,264.672,72,0,0,,,72,72,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0022,58-WWO-UG-KC-022,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,45.044,40,0,0,,,40,40,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0023,58-FW-UG-KC-023,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,101.545,75.75,0,0,,,75,75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0024,58-FOS-UG-KC-024,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,216.189,112.75,0,0,,,112,112,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0025,58-FOS-UG-KC-025,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,46.584,48.75,0,0,,,48,48,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0026,63-BD-UG-KC-026,10-Final_Document,FINAL_UG,4000-05,DEM WATER,16.5,88.498,32,0,0,,,32,32,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0027,63-BD-UG-KC-027,10-Final_Document,FINAL_UG,4000-05,WATER,16.5,192.664,60,0,0,,,60,60,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0028,63-CWR-UG-KC-028,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,828.118,393,0,0,,,369,369,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0029,62-SRW-UG-KC-029,10-Final_Document,FINAL_UG,4000-21,WATER,10.5,20.3157,14,0,0,,,8,8,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0030,59-CHA-UG-KC-030,10-Final_Document,FINAL_UG,4000-19,DEM WATER,11.25,34.764,20,0,0,,,18,18,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0031,63-PMC-UG-KC-031,10-Final_Document,FINAL_UG,Unknow,-,NON PRESSURE,511.545,222,0,0,,,216,216,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0032,63-PW-UG-KC-032-1,10-Final_Document,FINAL_UG,4000-21,WATER,18,517.819,324.5,0,0,,,322.5,322.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0032,63-PW-UG-KC-032,10-Final_Document,FINAL_UG,4000-21,WATER,18,491.378,199,0,0,,,199,199,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0033,63-SRW-UG-KC-033-2,10-Final_Document,FINAL_UG,4000-21,WATER,17.25,191.424,66,0,0,,,64,64,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0033,63-SRW-UG-KC-033,10-Final_Document,FINAL_UG,4000-21,WATER,17.25,562.741,186.75,0,0,,,179.75,179.75,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0033,69-SRW-UG-KC-033-1,10-Final_Document,FINAL_UG,4000-21,WATER,17.25,245.58,126,0,0,,,126,126,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0034,63-WWO-UG-KC-034,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,114.38,54,0,0,,,54,54,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0035,63-WWO-UG-KC-035,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,408.016,160,0,0,,,160,160,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0036,63-WWO-UG-KC-036,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,14.54,20,0,0,,,20,20,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0037,63-WWO-UG-KC-037,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,617.722,360,0,0,,,360,360,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0038,63-WWO-UG-KC-038,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,36.86,56,0,0,,,56,56,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0039,63-WWO-UG-KC-039,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,212.448,48,0,0,,,48,48,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0040,63-WWO-UG-KC-040,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,306.696,140,0,0,,,140,140,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0041,63-WWO-UG-KC-041,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,477.46,80,0,0,,,80,80,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0042,63-WWO-UG-KC-042,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,342.99,72,0,0,,,72,72,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0043,58-WWO-UG-KC-043,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,336.856,152,0,4,,,152,148,0.973684210526316,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0044,58-WWO-UG-KC-044,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,513.706,228,0,0,,,228,228,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0045,63-WWO-UG-KC-045,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,297.182,172,0,0,,,172,172,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0046,63-WWO-UG-KC-046,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,83.34,54,0,0,,,54,54,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0047,63-WWO-UG-KC-047,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,158.296,76,0,0,,,76,76,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0048,63-WWO-UG-KC-048,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,338.4,72,0,0,,,72,72,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0049,63-WWO-UG-KC-049,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,257.376,64,0,0,,,64,64,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0050,63-WWO-UG-KC-050,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,413.572,292,0,0,,,292,292,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0051,63-WWO-UG-KC-051,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,294.868,116,0,0,,,116,116,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0052,59-CWR-UG-KC-052-3,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,296.292,212,0,0,,,228,228,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,4,,,,,0,0,4
06-Final_Document,MRD,0052,63-CWR-UG-KC-052,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,8519.216,3295,0,12,,,3120,3108,0.996153846153846,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0052,63-CWR-UG-KC-052-1,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,574.458,427,0,0,,,429,429,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0052,59-CWR-UG-KC-052-4,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,132.548,48,0,0,,,44,44,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0053,62-WWO-UG-KC-053,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,215.136,72,0,0,,,72,72,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0054,63-WWO-UG-KC-054,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,24.1,20,0,0,,,20,20,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0055,63-WWO-UG-KC-055,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,82.94,88,0,0,,,88,88,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0056,63-WWO-UG-KC-056,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,123.536,108,0,0,,,108,108,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0057,59-CWS-UG-KC-057,10-Final_Document,FINAL_UG,4000-08,WATER,11.25,894.648,230.25,0,0,,,229.5,229.5,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0058,63-FW-UG-KC-058,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,218.0915,107.75,0,0,,,107,107,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0059,63-FW-UG-KC-059,10-Final_Document,FINAL_UG,4000-14,WATER,25.5,22.032,10,0,0,,,8,8,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0060,63-WWO-UG-KC-060,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,123.536,64,0,0,,,64,64,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0061,63-WWO-UG-KC-061,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,206.176,48,0,0,,,48,48,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0062,68-WWO-UG-KC-062,10-Final_Document,FINAL_UG,4000-09,WATER,16.5,199.444,80,0,0,,,80,80,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0063,63-WWO-UG-KC-063,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,20.116,20,0,0,,,20,20,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0064,63-WWO-UG-KC-064,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,101.7065,37.75,0,0,,,37,37,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0065,63-WWO-UG-KC-065,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,342.332,118,0,0,,,118,118,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
06-Final_Document,MRD,0066,63-WWO-UG-KC-066,10-Final_Document,FINAL_UG,4000-09,-,NON PRESSURE,162.064,112,0,0,,,112,112,1,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,✓,,,,,,,,,
